yourlist:M20180328A7434721E10EE6586998A056CCD0537E55CECA5	Entry
35526	P02572
855118	Q04305
855119	P35203
819318	Q5MFV8
377630	Q6R6M4
402569	A9QM74
856026	Q12672
855112	Q04299
855113	Q04301
855110	Q04279
819317	O80722
855116	P32832
855117	P46680
855114	P40341
855115	Q04304
40698	Q9VNG2
40699	A0A0B4KFM9
40699	Q7KTT0
40699	Q9VNG4
31864	Q9W368
814339	O77306
814338	O97334
40690	Q9VNF3
40691	Q9VNF4
40692	Q9VNF5
40693	A0A0B4KG70
40693	B7Z0T5
40693	Q9VNF6
40693	Q9VNF7
40694	A0A0B4K5Z8
40694	A0A0B4K6T4
40694	Q9VNF8
40695	Q9VNF9
40696	Q9VNG0
40697	Q9VNG1
80139	Q9H7S9
51087	Q9Y2T7
843575	A0A178WLB5
843575	Q9C9E1
856020	P48415
70024	Q0VBD2
90809	Q86T03
37897	Q9W175
388015	A6NKG5
388015	B9EK54
3696	P26012
3696	Q9BUG9
77864	Q0VA86
77864	Q65Z95
10773	Q15916
39445	M9PF24
39445	M9PFG7
39445	P46824
39444	Q9VU04
5740318	A0A0B4KER3
5740318	A0A0B4KEV7
5740318	A0A0B4KF73
5740318	A0A0B4KFR2
5740318	A0A0B4KG20
5740318	A0A0B4LF79
5740318	A0A0B4LFF3
5740318	A0A0B4LFG4
5740318	A0A0B4LFI1
5740318	A0A0B4LGK0
5740318	A0A0C4DHC0
5740318	A8DYE4
5740318	A8DYE7
5740318	A8DYE8
5740318	A8DYE9
5740318	Q1EC92
39441	M9PI45
39441	Q9VU01
39440	P54269
39443	P16620
176331	Q9XVX8
31869	Q9W363
31638	Q9W3U1
31639	Q9W3U2
57423	P56135
2542087	Q10492
31632	Q9W3U9
31632	X2JAQ5
31630	Q9W3V1
838168	Q9S9N6
401145	Q9C0I3
838162	Q9S9P2
838163	A0A178W9Y0
838163	Q9S9P1
815890	A0A2H1ZE21
815890	F4IFF3
838161	A0A178W3T4
838161	Q9S9P3
177942	G5EEN3
177940	O17754
177948	O18067
2541389	Q9HDU6
51084	Q9Y2S2
51084	V9HWG2
35827	A1Z7E8
35825	P07191
35824	P07190
35822	A0A0B4LFT2
35822	Q27606
35820	A0A0B4KEM6
35820	P07189
39193	Q9VT94
39191	Q9VT92
20720	Q07235
20720	Q543R5
811782	Q8ILP3
39195	Q9V3C4
39194	Q9VT95
295401	G3V864
80135	Q9H9Y2
51083	P22466
374654	Q2M1P5
373601	A0A1L8FSY2
373601	Q5XK83
373600	Q9W625
374659	Q8N4P3
813789	Q8IDN7
813788	C0H599
836299	F4K3M1
836299	Q9ASU7
813780	Q8IDP7
131566	Q96PD2
70025	E9PYH2
70025	Q91V12
4149	A0A024R682
4149	G3V302
4149	P61244
4149	Q8TAX8
4148	O15232
51752	Q9NZ08
4145	F1T0G6
4145	P42679
4144	A0A140VJP5
4144	P31153
4147	A0A140VKH7
4147	O00339
4147	Q8N2G3
4146	P21941
4141	P56192
4140	P27448
4140	Q86U11
4143	Q00266
4142	P04201
4142	W8W3P4
812783	O96275
815176	A0A178VWJ6
815176	A0A1P8B259
815176	A0A1P8B269
815176	Q9ZQ12
815177	B5X0I6
812784	O96276
54217	Q6ZWZ4
177366	G5ECZ1
177366	Q17489
177366	Q17490
177366	Q5TYL5
177366	Q5TYL6
177366	Q7JP86
177366	Q8MQG0
177366	V6CLR6
177366	V6CLS7
813431	Q8I2Z8
33736	C0HL66
33736	C0HL67
51755	Q9NYV4
830045	A0A178UWI2
830045	Q8H1F0
830045	Q9T0J7
11820	A0A2I3BPT1
11820	A0A2I3BQZ9
11820	P12023
11820	Q3TWF3
11820	Q6GR78
172703	P48181
841463	A0A1P8AWQ0
841463	Q94BR5
852238	P38196
852239	P23724
172704	A8WHU4
172704	Q94013
852233	P34216
852230	P32602
852231	P38191
852236	P38194
852237	P38195
852234	P38193
852235	P07256
43578	Q9VAA7
825374	A0A178VH50
825374	F4IX22
825374	F4IX23
825376	A0A178VJX5
825376	F4IX26
825376	F4IX28
825376	P34791
825370	A0A178V7R1
825370	C3VMM3
825370	Q9M268
246744	Q8IWL8
43570	A0A126GV25
43570	P07665
43571	A0A126GV23
43571	P07666
43572	P07664
43573	A0A1B3Q3R0
43573	P04359
43575	Q9VAB0
43576	Q9VAA9
43577	C6SV45
43577	Q27297
19652	O89086
19652	Q545K5
19652	Q5RJV3
19652	Q8BG13
19653	B7ZN14
19653	Q5CZX8
19653	Q8C7Q4
19650	Q3UI58
19650	Q64701
19650	Q6PAR4
19651	A0A1B0GR06
19651	A0A1B0GRM0
19651	Q64700
19656	Q91VM5
830124	Q9ASV5
19654	Q3ULB0
19654	S4R1W5
19655	Q9WV02
5967	A8K7G6
5967	P05451
832137	Q8LBH4
832136	F4K452
832136	Q8VZ90
832135	A0A178UF97
832135	A0A1R7T3A2
832135	Q8LAF9
440044	A6NK97
832415	A0A1P8BDX3
832415	A0A1P8BDY6
832415	A0A1P8BE02
832415	F4KCX5
100289678	Q6ZMS7
832138	A0A178UHH2
832138	F4K455
832138	F4K456
832138	Q94AF6
244416	Q8C767
13429	A0A0J9YUN4
13429	P39053
38616	Q9VRL4
13427	A2BFF5
13427	A2BFF7
13427	A2BFF8
13427	A2BFF9
13427	D6Q0F5
13427	D6Q0F6
13427	D6Q0F7
13427	O88487
13427	Q3TPJ8
13426	D3Z0M6
13426	D6Q0F3
13426	D6Q0F4
13426	O88485
13426	Q3TYJ3
13424	Q9JHU4
829556	F4JKK0
397557	Q28969
254225	Q8NCN4
254228	Q8N5C1
839441	A0A178W6H8
839441	O64486
235661	Q3TWG5
235661	Q8R1Q8
173079	Q9XW53
34673	H0RNL2
34673	P31369
34673	Q9VK71
34673	X2J9L4
56986	Q8N5C7
829334	O49388
829334	Q3E9S9
124454	Q5JPH6
30428	Q1LXD2
30428	Q91398
56768	Q9JKS6
824776	A0A1I9LMR2
824776	C0LGP9
824777	A0A178VNJ7
824777	Q9LYN0
824775	A0A178VBW1
824775	Q0WWR6
824775	Q9LYN2
654790	A6NKN8
824779	A0A178VL63
824779	A0A1I9LT30
824779	B9DFB7
824779	F4IY75
824779	F4IY77
824779	Q93W03
81909	Q9DB43
20620	P53351
20620	Q3TV29
20620	Q548A9
828602	A0A178V221
828602	Q9SW27
83447	Q9H0C2
817402	A0A178VWU0
817402	F4IIR1
817402	Q0WQD5
56980	Q9NQV6
85021	B2R7D3
85021	Q96D71
820475	Q9LSI4
83442	Q9H299
820477	Q9LDD1
85027	Q9BZL3
820478	Q9LDY9
80059	B3KV11
80059	B8ZZ84
80059	Q4KMX1
80059	Q6ZT31
80059	Q86VH4
64116	A0A024RDG0
64116	Q9C0K1
42228	Q9VE63
42221	A0A0B4KGF5
42221	Q8MQJ5
42221	Q9VE69
42226	A0A0B4KG97
42226	E1JIP5
42226	Q8IN81
2540020	Q03392
2540023	O59721
2540024	Q12705
2540025	P50524
2540026	O94641
2540027	P08463
2540028	O14324
83449	Q8TBY8
396206	P16053
7347	A0A087WTB8
7347	A0A140VJZ4
7347	P15374
836254	A0A1P8BD18
836254	Q9FLK0
7345	P09936
7345	V9HW74
7342	A0A024R2J0
7342	A0A024R2L0
7342	A8KAN5
7342	Q9NZI7
7343	P17480
836250	Q9FLK4
7341	A0A024R3Z2
7341	P63165
10026	Q92643
110109	E9QN31
10024	F8W130
10024	Q12815
10025	Q9Y2X0
10022	Q9Y5Q6
10023	Q92837
7348	O75841
10021	Q9Y3Q4
176707	P55954
183836	P90781
176703	Q9XWW1
176702	A7DTF0
176702	Q9XWW2
378897	E1C6J9
378893	Q7SZH6
152185	Q8N0Z3
176709	Q9XWV6
35310	Q9VIM6
843382	A0A178WB53
843382	Q9CAL8
236312	Q8BV49
70432	B2RQ36
70432	Q8R4C2
2540798	Q9USW8
2540799	O60145
70435	E9QLA5
70435	Q0GNC1
2540792	P22987
2540793	P48011
2540790	O43069
2540791	Q9C0X1
2540796	O74340
34706	Q9VK36
2540794	Q10335
2540795	Q09127
224671	Q8C726
174700	Q20229
820297	A0A178VHH8
820297	C0SVA6
820297	Q8H1D2
174702	H2L296
174702	H2L298
174702	H2L299
174702	H2L2A0
174702	H2L2A1
174702	H2L2A2
174702	H2L2A3
174702	H2L2A4
174702	H2L2A5
174702	H2L2A6
820290	A0A178VG14
820290	F4J673
820290	Q9SRM4
174706	B7WNA1
174706	O17860
109674	A2AE27
109674	Q9DBT5
2768679	P83100
820299	A0A178VM10
820299	Q9C773
820298	F4J683
820298	Q9C774
948691	P23367
948695	P0A7D4
285268	Q6ZSS3
399473	B9EKV1
399473	Q2MJR0
395155	Q71SG2
395155	Q90635
2539774	Q9UUF0
2539775	O60097
2539770	O74331
2539771	O94729
2539772	O74746
2539773	O60104
823926	Q9STU1
826735	K7DXB7
826735	Q39025
84379	A0A0H2UHP9
84379	Q9WVB1
823923	Q7XJ60
826733	Q9SUT0
29880	Q9Y673
29881	A0A0C4DFX6
29881	Q9UHC9
29882	Q9UJX6
29883	Q96IQ6
29883	Q9UIV1
29885	A1L127
29886	Q9Y5X2
29887	A0A024RA70
29887	B4DJM0
29887	G5E9H5
29887	Q8N5Z3
29887	Q9Y5X0
29888	B3KPF6
29888	Q59GV6
29888	Q9NRL3
29889	Q13823
29889	Q5T0F3
176536	G5EFV3
11690	P30355
426488	A0A1D5PI06
2541778	Q9P7S8
2541776	O42858
2541774	Q10358
2541773	O13945
2541772	Q10356
2541771	O13939
2541770	Q9P7M8
1050	P49715
1051	P17676
5355	A0A024QYW3
5355	Q04941
1053	Q15744
1054	P53567
5352	O00469
5351	A0A024R4H0
5351	Q02809
5350	P26678
5350	Q5R352
1058	P49450
1059	P07199
856816	P40057
5359	C9J7K9
5359	O15162
5358	B4DPW9
5358	P13797
179737	A5Z2T4
179737	G5ECX8
179737	G5EDV6
179736	P91575
179734	Q27532
172283	O01964
172283	Q8I7N4
172281	O01961
313564	D4A5K6
100760956	G3GY52
169166	Q8N9S9
179739	Q21930
179738	L8E955
179738	L8EC35
179738	Q21934
179738	Q7JLF4
176538	Q9XUJ5
36813	Q0IGT4
11047	A0A087WX59
11047	Q16186
11046	A0A024R9N5
11046	Q76EJ3
11045	O00322
11044	A0A0X1KG68
11044	B4E0T3
11044	B7ZLL4
11044	Q5XG87
11043	Q6GX22
11043	Q9UJV3
212392	Q3V125
11041	A0A024R5F9
11041	O43505
11040	A0A024QYW7
11040	Q9P1W9
421281	Q5ZME2
300889	D3ZI64
300880	Q4KLH6
131965	B4DDX3
131965	Q8TCB7
8648	Q15788
8649	Q9UHA4
8646	E7ESX1
8646	Q8N2W7
8646	Q9H2X0
8647	O95342
8644	A0A0A0MSS8
8644	B4DKT3
8644	P42330
8645	A0A024RD32
8645	A0A0B6VPR3
8645	O95279
8642	Q96JQ0
8643	Q9Y6C5
8641	Q9UN71
361846	Q6AY86
361844	B1WC28
110648	Q543W2
110648	Q9JKU8
114548	Q96P20
64342	Q53T59
64342	Q9H7U7
361849	D4A2P1
66863	Q9CQ33
821061	Q9S7W5
118437	B3DJ94
66860	E9QAF9
66860	Q0VGY8
66867	Q9DC33
118430	Q96DR8
66865	Q9DC61
149041	B7ZMB3
149041	B9EGU6
149041	Q5TC82
300772	A9UK05
832968	A0A1R7T3A9
832968	Q8L8A5
81566	Q9H175
816849	O22190
318935	Q7KT85
145483	Q96MY7
172582	Q18853
2540198	O74729
829702	A0A178UU97
829702	F4JN22
829702	O81783
2540199	Q10284
541040	E1B7B1
834492	A0A178UK72
834492	A0A1P8BEG0
834492	F4KAB8
266688	B0BMV5
266688	P70550
729540	Q99666
729540	V9HWE4
41809	Q9VFE2
266686	Q8VID1
816847	Q9SNV9
12537	A2A9P6
12537	P24788
12534	P11440
29752	Q5BJN7
76205	A0A0G2JE93
76205	Q9DCI3
12531	P30306
12531	Q3U535
12531	Q9DBN8
214498	Q3U5E6
214498	Q8JZM7
828263	A0A178UZ61
828263	Q8RWU4
296076	B2RYW7
12539	Q61081
504336	F1MGU0
504336	Q1RMS3
2540194	O74734
817218	A0A178VYU3
817218	O48791
282173	Q28199
117018	O08962
117018	Q6DKY7
117016	O08678
117017	P62489
2540197	O75005
842516	A0A1P8AP16
842516	A0A1P8AP25
842516	Q93Z20
2541823	P78890
817214	A0A178VWP6
817214	C0LGL2
817214	O48788
2540277	O74810
40938	A0A0B4LGT5
40938	Q9VHY2
851914	P0C2I2
830154	A0A1P8B560
830154	O81346
6718	P51857
2541821	Q92340
10879	P02814
10879	Q504X8
10878	Q02985
3642643	A0A1D8PN61
397968	A0A1L8EL78
397968	P46470
397968	Q6AZU7
3354992	A0A021WZA4
3354992	Q5LJX7
3354992	Q5LJX8
3354992	Q7PLW1
3354992	Q8SXS9
10875	A4D1B8
10875	Q14314
10874	A0A0B4J202
10874	A0A250SH36
10874	E9PDJ7
10874	P48645
10874	Q86WB6
10877	Q92496
16324	Q04999
187826	O16948
16322	Q04997
187825	O16949
16329	P49442
16328	A3KGJ7
16328	E9Q5A8
16328	Q60952
431804	Q6NRI6
835728	Q9FMA3
835727	A0A178UD14
835727	Q1EC57
835727	Q8W206
835725	A0A178U8P6
835725	A0A1P8BCQ5
835725	Q9FH13
835724	Q9FH14
2541829	O13901
835721	A0A178U875
835721	Q9FH17
835720	A0A178UG79
835720	Q9FH18
7354429	B7Z0I7
432334	Q6IP91
2541828	O94439
307505	Q5U302
307503	Q5U2Q7
69663	Q6P9R1
1876	A0A0S2Z3K8
1876	O75461
1876	Q53YM3
1876	Q6Q9Z5
1877	Q66K89
1874	Q16254
1875	Q15329
1870	Q14209
1871	O00716
305614	Q6XD99
99571	Q3UEM7
99571	Q3UER8
99571	Q8VCM7
1879	B4E2U8
1879	Q9UH73
170954	A0A024RCJ8
170954	Q6NYC8
43633	A0A0B4K6N4
43633	A0A0B4K7R6
43633	A0A0B4KHF2
43633	A0A0B4KHW6
43633	A8JRH3
43633	C7LAH8
43633	E1JJ21
43633	O46231
43633	Q9VA56
43633	Q9VA58
43633	Q9VA59
57105	A4ZKH2
57105	Q5KU17
57105	Q9NS75
57106	Q8WUY8
43630	H0RNN1
43630	Q9TVP3
43637	A0A0B4JD23
43637	A0A0B4JDE3
43637	A0A0B4KHF5
43637	A0A0B4KHJ3
43637	A0A0B4KHW7
43637	Q7KRU0
43637	Q8IMI0
43637	Q961V3
43637	Q9VA53
43635	Q9VA54
57103	Q9NQ88
43639	A0A0B4KHJ6
43639	Q9VA51
57109	B4DJ95
57109	B4E331
57109	Q9GZR2
75691	E9PUD3
75691	Q6GQX6
190715	G5ED49
6715	B7Z4D8
6715	P18405
2745869	A0A178VMQ0
2745869	A0A178VPC5
2745869	A0A1I9LSU1
2745869	A0A1I9LSU2
2745869	Q6ID77
98999	A2A5R6
98999	Q8R151
68047	Q3TV65
838877	A0A178WBV6
838877	Q39231
68045	Q4VA29
68045	Q9CQE8
25613	F1LMY3
25613	Q62656
394317	A0A1L8HGS7
394317	Q9I8G4
68041	Q4FK31
68041	Q9CQ20
68040	Q9DB42
36938	Q7JZR0
36939	A1ZAR2
36930	A1ZAQ4
36930	Q8MKL4
36932	P81641
36932	Q5BIJ9
36933	A1ZAQ6
36936	A1ZAQ9
36937	Q7K533
840208	A0A178W8D1
840208	P49209
54664	A0A024R9Z1
54664	Q9NUM4
840201	Q94K21
840202	A0A178WRQ2
840202	B5X570
840202	F4HPG6
54667	E9QAL4
54667	P98199
840204	F4HPH0
840204	Q8RXK1
54662	A0A024R8B1
54662	A0A024R8C8
54662	B3KNG3
54662	B4DHM6
54662	Q9NVG8
54663	Q6RFH5
20544	Q3UDC9
20544	Q61165
20540	Q9Z1K8
20541	G3X9J1
20541	P70414
20541	Q27PY9
20541	Q68FL0
824589	Q9M384
170958	J3KR51
170958	J3KR62
303518	Q56A18
353155	Q91YD1
841552	A0A178WA49
841552	Q9SYD0
357	B7Z682
357	F5H3B6
357	Q13796
357	Q68DU3
850856	P0CE96
850856	P0CE97
850856	P0CE98
92667	Q5QPE7
92667	Q5QPE8
92667	Q9BQP7
6617	B2RC42
6617	Q16533
855829	Q12523
92840	A0A1L5BXV2
92840	Q96HR9
851857	P39010
851856	Q12086
851855	Q12331
354	P07288
354	Q546G3
80311	Q96M94
80311	V9HWF1
851852	Q07793
851851	Q07791
851850	Q99303
2541625	O94453
170959	A0A024R7Q8
170959	Q8TF32
148741	B4DFX6
148741	F6XZD3
148741	Q8N283
80319	J9JIF5
80318	Q5VSY0
851859	Q05580
851858	Q05568
824586	A0A178VNH0
824586	Q9C5G8
824581	A0A178VD50
824581	Q9M390
345930	Q008S8
814180	Q8IDV1
824580	A0A178VLA5
824580	Q9M391
850454	P25336
850455	P25655
850456	P25656
850457	P25366
850450	P15891
850451	P25653
850452	P25654
177231	Q9GYI1
850673	P0CD98
850458	P0CY13
850459	P0CY11
379874	A0A1L8HQI1
379874	P52301
57817	P81172
34251	O77062
57815	A0A0A0MQ80
57815	A0A0G2JFY0
57815	Q3UMC0
67299	A0A0U1RNK7
67299	A2A9M4
67299	A2A9M5
67299	E9PX48
67298	Q5U4C1
67298	Q6PD32
67296	Q8C1K3
67296	Q91ZA6
67295	A0A286YDR2
67295	P62823
67295	Q542T7
67295	Q9CXS2
67291	Q8R0K4
57819	Q9Y333
851581	Q12185
851580	Q12494
851583	Q12084
851582	P48015
851585	Q12421
851584	Q12099
851587	P07284
851589	P0CX47
851589	P0CX48
852143	P22108
2540333	Q9USW3
72148	Q8C5P7
669	A0A024R782
669	P07738
668	P58012
668	Q53ZD3
667	B4DGY0
667	B4DSS9
667	E9PHM6
667	F6QMI7
667	F8W9J4
667	Q03001
667	Q6P0N6
666	A0A024R4A8
666	Q9UMX3
665	O60238
665	Q6IBV1
664	Q12983
664	Q6NVY4
663	J3KN59
663	Q12982
662	Q12981
661	P05423
660	P51813
30839	Q9QXW2
30838	Q9JMJ2
9235	P24001
34392	P48591
34393	A0A1W5PX37
34393	A8DYY6
34396	P91931
34396	Q58CK1
30836	Q5QJE6
34394	Q9VKZ1
30834	Q2L6J2
30834	Q9P1U0
29691	Q01066
680423	A1L134
29693	P11507
78100	Q91YU3
2541989	O42846
78798	A0A0R4J0H0
78798	A0A0R4J1G7
78798	A7ISP9
78798	F8WJ93
78798	Q3UMY5
2541984	P0CT54
2541984	P0CT55
2541985	P87111
495124	A0A1L8G8U5
495124	Q5XGW7
853237	P40892
2541982	O42844
2541983	P87114
79449	P20280
34642	Q9VKA4
34644	Q9VKA2
34648	M9PDB0
34648	Q8IP89
34648	Q8IP90
34648	Q8SYC0
34648	Q960Z4
79443	Q9BQS8
79442	A0A024R2R5
79442	Q9BYS8
144108	Q68D10
79444	Q96CA5
79447	Q9BTK6
79446	Q64LD2
67872	G3XA30
67871	Q9D6S7
67870	Q8BGB7
67877	P61600
67877	Q9DB82
2541143	O94326
67878	A0A0R4J1Z3
67878	Q9CR67
67878	Q9CZM3
31771	Q9W3G1
54801	Q7Z4H7
851325	P36521
180040	Q10654
851327	P26188
851326	Q12009
187017	Q9GYN3
180044	O17570
851323	Q12443
851322	P28789
180049	O17850
851329	P38988
851328	Q12407
18089	P97334
23161	A0A024R9Z9
23161	Q86XC4
23161	Q9Y5W8
23160	Q15061
23163	A8K6M0
23163	B7Z456
23163	Q9NZ52
23162	A0A087WYG2
23162	B7ZMF3
23162	E9PFH7
23162	Q9UPT6
23165	Q92621
23164	Q6WCQ1
23164	Q8N236
23167	Q14156
23166	Q9NY15
188694	O16783
23168	Q92541
182759	Q18070
109652	A0A0R4J050
109652	Q99JW2
29095	Q53FV1
309912	B2GUZ6
495049	Q5XHA6
77519	E9Q2S7
824801	A0A178VFW7
824801	Q9LYK9
842470	Q9SYA9
228998	Q3TGS9
228998	Q6PB94
228998	Q9EPJ9
228998	V9GXM1
320118	B7ZNK1
320118	B7ZNK2
320118	Q8CDU4
24672	P63331
24673	P62716
24674	P63329
24675	P20651
29094	Q3ZCW2
24679	P12369
151278	Q96MF4
84182	Q4G0A6
844005	A0A178W5S3
844005	A0A1P8AR04
844005	A0A1P8AR14
844005	Q84WW6
844000	A0A076LAS9
844000	Q9SRE4
680039	D3ZYT3
227231	Q8C196
28126	Q9CPT5
299850	Q6AYH5
852742	P0CX43
852742	P0CX44
852743	P53124
852740	P41811
852741	P53123
852746	P53127
852747	Q01159
38934	Q9VSH1
22789	G3X970
22789	Q0VET1
22787	P20239
22787	Q3UX44
852748	Q01163
852749	P52868
22780	O08900
22781	Q8C208
856052	Q02796
35512	A1Z6H7
856050	P33300
31873	Q7K0L2
31873	Q86BQ6
31873	X2JD28
31873	X2JE93
31874	Q9W358
31874	X2JEL4
856057	P39107
856054	P54070
31877	M9MSN4
31877	Q9W354
31879	Q8T3Y1
856058	Q03063
856059	P29547
114028	F1M787
93517	Q8WUS8
815997	Q9ZUK3
23787	A0A024RCX4
23787	A0A024RD08
23787	A8YXX5
23787	B4E0C5
23787	Q9NZJ7
23786	A0A087WTL4
23786	A0A087WW80
23786	A0A087WX97
23786	A0A0A0MR90
23786	A8K5Y4
23786	B2RB43
23786	B7Z238
23786	B7Z737
23786	E9PDD6
23786	F6VJB4
23786	Q86T62
23786	Q9BXK5
23780	A0A024R1M8
23780	J3KQL8
23780	Q9BQE5
562140	B2KL77
23789	A2RS22
23789	Q9WUM3
23788	B4DHQ0
23788	Q9Y6C9
130497	Q8TAX0
1466447	Q3E820
27095	A0A087WWM0
27095	A0A087WYS5
27095	O43617
27097	O75529
27096	O55013
27096	Q3U9K9
1833	A0A024RBC3
1833	Q99645
27090	A0A024R881
27090	A8K7N4
27090	Q9H4F1
181319	Q19211
181316	P90901
51747	A8K3C5
51747	J3KPP4
51747	O95232
51747	Q86Y74
181312	O17646
51741	Q9NZC7
51742	A0A024R3R1
51742	Q4LE39
31074	O77424
841881	A0A178WC19
841881	B3H615
841881	F4HWW1
841881	F4HWW5
841881	Q8LE83
26873	O14841
56776	Q9HBL1
56776	Q9NZ56
56771	Q9R0X0
25782	Q9H2M9
42778	A0A0B4KGP4
42778	Q9VCL1
25780	Q8IV61
80352	A0A1U9X8G2
80352	Q96QB5
80352	Q9H2S5
25789	A0A024R7L4
25789	Q9UK28
25788	A0A087X0H2
25788	O95073
25788	Q9Y620
183807	O16443
140735	Q96FJ2
140733	A1Z1Q3
140732	A9Z1W8
140732	Q8TC36
836218	A0A178USK0
836218	Q9FME3
2768661	A0A0B4KFD8
2768661	Q9VI67
140739	Q969M7
140738	E7EMC0
140738	Q86SV2
140738	Q8WXS4
10959	Q15363
10959	Q6FHT8
27327	Q8NDV7
27324	O15405
200315	A0A0K0MJ49
200315	B7ZLZ1
200315	P31941
200316	Q8IUX4
27328	Q9BZA7
200312	Q9Y6U7
31481	Q9V3Y5
31480	Q8IRR5
35902	A0A0B4LFV3
35902	B7YZU2
35902	Q8SY35
1466411	P0CY02
1466411	P0CY03
1466411	P0CY04
1466411	P0CY05
836094	F4KJ98
836094	Q9FN91
836095	A0A178U9N4
836095	Q6NMB6
836091	Q9FN92
836092	A0A178UA65
836092	A0A1P8B9E0
836092	Q9FPW4
36098	Q7JX87
185569	Q20251
25252	Q62696
36093	A0A0B4JCS8
36093	Q3YMS8
817267	Q3E6N8
817267	Q9XF04
152110	Q6ZWH5
152110	Q8N774
64866	Q9H5V8
16145	Q9DCE9
19834908	Q9VUK9
19834908	X2J927
10957	Q12796
35908	A1Z7M7
35908	Q7JZK6
854748	P40518
854749	Q00916
843998	A0A178WMC5
843998	Q9SRE6
854744	P21672
854745	P40515
854746	P40516
10955	Q13530
854740	P40513
854741	P0CX31
854741	P0CX32
854742	P32844
854743	P40514
855838	P09064
850849	Q8TGM6
850847	Q12338
850846	P52910
855837	P46683
855836	P02829
855831	Q12179
855830	Q12270
850841	Q99296
855832	Q12520
4349237	P0C5B2
221322	Q96NH3
2543078	Q09732
2543079	Q9UT85
2543076	Q9P6K4
2543077	Q9UT55
2543075	Q9UT93
2543072	P87125
2543070	O94393
2543071	O14132
33111	P54353
33110	Q24020
33112	O61345
33114	P42207
33114	Q540V5
33117	A4V4U5
33117	M9NFJ2
33117	M9NHG9
33117	Q04499
71326	A6XA75
71326	Q8K558
221823	P21108
84179	D6R9R0
84179	Q6UXD7
84174	Q9H6Q3
84171	Q96JB6
84173	Q96FG2
84172	B7Z1W6
84172	Q9H9Y6
313494	G3V852
337972	Q3LI72
110876	A0A0J9YTW6
110876	B1AWN6
33290	Q9VPX0
33291	M9PDX2
33291	Q8SWU4
820909	A0A178VLG1
820909	Q9M8R7
820908	Q9LUS6
180865	F5GU55
180865	H2KYL6
180865	Q9NDT1
180864	P30625
180868	Q19748
820901	Q9LK72
3547	Q8N6C5
373818	A0A1L8GGA5
3543	P15814
33295	Q9VPX5
3549	Q14623
74244	A0A0A0MQN4
74244	Q3TM87
74244	Q9D906
41443	Q86B98
41443	Q86B99
41443	Q9VGG3
41446	Q9VGF9
41445	Q9VGG0
3077460	A9YU18
3077460	F5HC97
41448	Q9VGF7
318886	E1JHM5
768	A0A0S2Z3D0
768	Q16790
40719	Q9VNI4
40718	Q9VNI3
40715	E1JJ62
40715	Q4QPP5
40715	Q961H1
40715	Q9VNI0
40714	E2QD00
40714	Q7K1V5
40717	Q9V3Z4
40716	Q0KIB3
40711	Q9VNH5
767	P35219
40713	A0A0B4K6A1
40713	E1JJ55
40713	E1JJ59
40713	E1JJ60
40713	Q59E07
40713	Q8IPR0
40713	Q95T61
40713	Q9VNH7
40713	Q9Y164
40712	Q9VNH6
40712	U3PXA7
71586	D2CGM4
71586	Q3TGP5
71586	Q8R5F7
49816	Q961D1
36221	C0HKA2
36221	C0HKA3
36221	C0HKA4
38696	Q9VRU0
38695	M9PEA7
38695	M9PER3
38695	Q9VRT9
38694	Q9VRT8
38693	Q9VRT7
38692	Q9VRT6
837059	F4I8T3
837059	Q9AUE0
837058	A0A178WES5
837058	A0A1P8AP70
837058	Q9LR44
837058	W8QPC2
318881	Q8INU9
837053	A0A178WID0
837053	Q9ZVY7
837052	A0A1P8APH4
837052	Q8L706
837051	F4I8S3
38698	Q9VRU2
172917	Q93560
172915	Q93561
18534	Q9Z2V4
172910	Q93725
172911	Q93726
856876	P39958
856877	P40083
856870	P32598
856873	P40081
814103	Q8IE82
77980	Q6ZPE2
843000	A0A178WPE9
843000	Q9C9N4
856879	Q03612
843005	A0A178W6P1
843005	A0A1P8ASF8
843005	Q9C9N9
843004	A0A178WIM3
843004	Q9C9N8
6241019	F4IV00
6241019	Q0WT61
18008	Q6P5H2
33806	Q9VMM6
33805	Q9VMM7
33804	Q9VMM8
18004	B2RXQ4
18004	B2RXX0
18004	B7ZWK0
18004	P51954
18004	Q3UXI0
18005	O35942
18005	Q6PFG1
33809	Q9VMM3
33808	M9PB45
33808	Q9VMM4
18000	E9Q3V6
18000	P42208
14580	P03995
18002	P29595
18002	Q3UI46
14582	B7ZNH2
14582	O70237
76580	B2RUG2
76580	Q8R516
398238	Q90ZB8
360650	Q400C7
397085	F1RQI7
397085	Q29122
26532	A0A126GW93
26532	O60404
284273	Q4G1C4
284273	Q8N4Q0
18536	Q9R0L6
31409	Q9W4H1
828821	A0A178V093
828821	P41568
828826	A0A178UZY6
828826	P46864
834659	A0A178U887
834659	Q9FNK5
828824	A0A178UUE6
828824	P15459
828825	P15460
171751	G5EGU1
171751	Q8T3G5
171751	X5LQ30
31405	M9NDP1
31405	Q24117
31404	Q9W4H8
31407	Q9W4H4
31406	Q7KVX1
31406	Q7YU05
31406	Q9W4H6
823766	Q9LX74
830729	A0A178UER8
830729	Q9LZN2
5768	A0A140VKE5
5768	O00391
5768	Q13876
830724	Q43316
5764	A0A024R778
5764	P21246
823768	P19036
5763	A0A158RFU3
5763	F5GXR3
5763	P20962
770	O75493
15186	P23738
19041	G5E898
